Latitude	Long 	YSIFNU
38.14337	-122.0600261	27.2033703
38.14337056	-122.060025	26.81284001
38.14337167	-122.0600244	27.04858105
38.14337167	-122.0600228	35.53129808
38.14337167	-122.0600211	32.44996203
38.14337167	-122.0600194	34.01713552
38.14337167	-122.0600178	36.80873546
38.14337167	-122.0600161	32.8694409
38.14337222	-122.060015	32.25788306
38.14337333	-122.0600144	31.33047399
38.14337389	-122.0600133	31.45614554
38.143375	-122.0600128	30.68904366
38.14337555	-122.0600111	30.54139234
38.14337667	-122.06001	30.74046382
38.14337667	-122.0600094	32.93128015
38.14337667	-122.0600078	29.40893841
38.14337667	-122.0600067	40.83382787
38.14337667	-122.0600061	27.14373823
38.14337667	-122.0600044	42.71792537
38.14337667	-122.0600028	27.14708627
38.14337667	-122.0600011	27.64345339
38.14337611	-122.06	32.53558403
38.143375	-122.0599994	31.35197442
38.143375	-122.0599978	32.04441557
38.14337445	-122.0599961	38.23336244
38.14337333	-122.0599944	37.44384711
38.14337333	-122.0599928	32.84404845
38.14337278	-122.0599911	27.20212671
38.14337167	-122.0599889	27.63094143
38.14337111	-122.0599861	27.99061882
38.14337	-122.0599844	28.02841154
38.14336945	-122.0599822	28.57730634
38.14336833	-122.0599794	28.53432986
38.14336833	-122.0599772	29.49201209
38.14336778	-122.0599744	29.8179296
38.14336667	-122.0599728	30.0368258
38.14336611	-122.0599706	30.44797553
38.143365	-122.0599678	30.40669749
38.143365	-122.0599656	30.56475409
38.143365	-122.0599628	30.86128599
38.143365	-122.0599606	34.56751352
38.143365	-122.0599572	26.6319861
38.143365	-122.0599539	31.12396535
38.14336555	-122.0599511	35.67116362
38.14336667	-122.0599489	38.44438687
38.14336722	-122.0599461	29.72436068
38.14336888	-122.059945	30.69296087
38.14337	-122.0599444	30.46398187
38.14337055	-122.0599428	28.65317487
38.14337167	-122.0599411	28.4893431
38.14337167	-122.0599394	27.70098998
38.14337222	-122.0599378	28.23449776
38.14337333	-122.0599367	28.91065116
38.14337278	-122.0599361	28.78146518
38.14337167	-122.0599344	29.47434446
38.14337167	-122.0599328	36.87449313
38.14337167	-122.0599311	34.55854711
38.14337167	-122.0599294	28.83499481
38.14337112	-122.0599278	28.06859183
38.14337	-122.0599261	29.61213899
38.14336945	-122.0599239	30.99408068
38.14336833	-122.0599211	30.23461349
38.14336778	-122.0599195	31.13948723
38.14336667	-122.0599178	30.90933575
38.14336612	-122.0599161	31.13606486
38.143365	-122.0599145	31.08119202
38.14336445	-122.0599122	30.95068077
38.14336278	-122.0599095	30.6771334
38.14336167	-122.0599072	31.29484907
38.14336112	-122.0599039	31.11289369
38.14336	-122.0599006	30.91609578
38.14335945	-122.0598978	30.74352168
38.14335833	-122.0598956	30.47358523
38.14335888	-122.0598922	30.53092783
38.14336055	-122.0598895	31.07711537
38.14336221	-122.0598883	34.01793121
38.14336388	-122.0598878	30.52650068
38.14336555	-122.0598867	31.35963922
38.14336667	-122.0598861	29.40295301
38.14336721	-122.059885	26.77534592
38.14336888	-122.0598845	25.82698615
38.14337	-122.0598828	30.69553951
38.14337055	-122.0598811	30.31888563
38.14337221	-122.05988	29.38045223
38.14337333	-122.0598795	32.71893488
38.14337388	-122.0598778	28.16111295
38.143375	-122.0598761	31.90767941
38.143375	-122.0598745	27.81862527
38.143375	-122.0598728	28.23056021
38.143375	-122.0598711	29.75123523
38.143375	-122.0598695	30.79079438
38.143375	-122.0598678	33.50595327
38.143375	-122.0598661	30.17196122
38.143375	-122.0598645	27.29330846
38.14337445	-122.0598628	23.97572141
38.14337333	-122.0598611	26.03190059
38.14337333	-122.0598595	30.23392436
38.14337333	-122.0598578	41.88489742
38.14337279	-122.0598561	29.81506874
38.14337167	-122.0598545	30.36908909
38.14337167	-122.0598528	30.46900317
38.14337167	-122.0598506	29.73607071
38.14337167	-122.0598478	29.48439502
38.14337221	-122.0598456	29.76680667
38.14337388	-122.0598428	29.65200635
38.14337609	-122.0598417	29.39188971
38.14337942	-122.0598411	28.89
38.14338276	-122.0598405	28.92022853
38.14338609	-122.0598422	29.17660583
38.14338888	-122.0598444	31.85032825
38.14339054	-122.0598467	45.19789575
38.14339221	-122.0598467	40.26851821
38.14339388	-122.0598467	31.13355854
38.143395	-122.0598467	38.75480687
38.14339554	-122.0598467	33.38659818
38.14339667	-122.0598467	32.30583975
38.14339721	-122.0598467	31.85156076
38.14339833	-122.0598472	31.7609935
38.14339833	-122.0598478	32.16914519
38.14339833	-122.0598467	32.15079921
38.14339833	-122.0598467	31.76224253
38.14339833	-122.0598467	31.71530478
38.14339833	-122.0598461	31.61738037
38.14339833	-122.059845	31.1567549
38.14339779	-122.0598445	30.69451881
38.14339667	-122.0598428	30.21740142
38.14339612	-122.0598411	29.72956872
38.143395	-122.0598395	29.35906562
38.14339446	-122.0598383	29.03339427
38.14339333	-122.0598378	29.0136223
38.14339279	-122.0598361	29.42114489
38.14339112	-122.0598345	29.88871723
38.14339	-122.0598333	29.98
38.14338946	-122.0598328	29.98518658
38.14338779	-122.0598311	30.04310671
38.14338667	-122.0598289	30.26146548
38.14338613	-122.0598261	30.6225599
38.14338446	-122.0598239	31.02598771
38.14338279	-122.0598211	31.37852032
38.14338113	-122.0598189	31.64345792
38.14337946	-122.0598161	31.88378426
38.14337779	-122.0598139	32.10757063
38.14337613	-122.0598111	32.25962784
38.14337446	-122.0598095	32.33217455
38.14337279	-122.0598073	31.98792728
38.14337113	-122.0598045	31.50483155
38.14336946	-122.0598023	31.13237468
38.14336779	-122.0597995	31.01744312
38.14336667	-122.0597956	30.64679649
38.14336667	-122.0597878	30.50521388
38.14336559	-122.0597823	30.31215632
38.14336171	-122.0597789	30.1911467
38.14335779	-122.0597756	29.78029461
38.14335667	-122.0597723	29.59000906
38.14335613	-122.0597689	29.68643431
38.143355	-122.0597656	29.94043813
38.14335446	-122.0597623	30.0926849
38.14335225	-122.0597589	30.23028252
38.14334946	-122.0597556	30.23480863
38.14334779	-122.0597528	30.11458589
38.14334613	-122.0597511	30.12805409
38.14334392	-122.0597489	29.95311205
38.14334059	-122.0597461	29.91124591
38.14333833	-122.0597439	29.94081936
38.14333833	-122.0597401	29.73632925
38.14333726	-122.0597361	29.55038314
38.14333392	-122.0597366	32.32584167
38.14333167	-122.0597389	39.8477198
38.14333167	-122.0597345	26.45849746
38.14333167	-122.0597284	27.84505696
38.14333005	-122.0597239	34.02478229
38.14332613	-122.0597206	33.55103701
38.14332446	-122.0597167	31.11060482
38.1433228	-122.0597128	31.05094576
38.14332113	-122.0597101	31.09388457
38.14331893	-122.0597051	33.90310329
38.14331667	-122.0597001	41.01751987
38.14331613	-122.0596951	31.11552228
38.14331393	-122.0596917	35.13987652
38.14331113	-122.0596906	34.8931192
38.14330946	-122.0596873	35.22918548
38.1433078	-122.0596834	35.1872171
38.14330613	-122.0596784	35.36760236
38.14330393	-122.0596739	35.08751846
38.14330059	-122.0596706	34.20575062
38.1432978	-122.0596673	33.89101365
38.14329559	-122.0596634	33.15
38.1432928	-122.0596589	33.11301103
38.14329167	-122.0596545	32.9652866
38.14329167	-122.0596484	32.70791318
38.1432906	-122.0596445	32.25501365
38.14328887	-122.0596428	32.33301304
38.14329	-122.0596401	32.49972705
38.14329054	-122.0596361	32.4247131
38.14329274	-122.0596323	32.20838023
38.14329768	-122.0596261	31.6868249
38.14330708	-122.0596261	31.44655648
38.14332195	-122.0596262	30.9083631
38.14334415	-122.0596227	30.71413587
38.14336909	-122.0596239	30.59729526
38.14339796	-122.0596217	30.95194229
38.14343009	-122.0596227	32.66254842
38.14346676	-122.0596255	34.18821725
38.14350502	-122.059624	28.85056705
38.14354829	-122.0596173	35.56881321
38.14359602	-122.0596145	39.63104628
38.14364709	-122.0596112	35.83360296
38.14370255	-122.0596024	33.84927673
38.14376361	-122.0595907	29.02867462
38.14383015	-122.0595797	29.83267281
38.14390561	-122.0595635	28.24494163
38.1439888	-122.0595469	32.33772775
38.14407986	-122.059528	33.21754646
38.14417479	-122.0595103	32.57144795
38.14427365	-122.0594871	31.09288714
38.14437631	-122.0594592	31.80629189
38.14448623	-122.0594364	26.68402367
38.14460116	-122.0594094	26.79043995
38.14472002	-122.0593721	29.34540686
38.14484054	-122.0593366	30.6371333
38.14496273	-122.059301	27.3261263
38.14508819	-122.0592656	30.09535025
38.14521499	-122.0592256	29.609622
38.14533977	-122.059185	28.38509503
38.14547476	-122.0591428	28.23608219
38.14560868	-122.0591011	29.12977368
38.14573928	-122.059058	31.38127028
38.1458676	-122.0590052	31.67175122
38.1459954	-122.0589493	25.32047228
38.14612152	-122.0588869	25.43233026
38.14624758	-122.0588281	27.38600745
38.14637484	-122.0587638	27.71746288
38.14649983	-122.0586955	27.91928035
38.14662483	-122.0586233	29.59542237
38.14674822	-122.05855	34.53179524
38.14686769	-122.058474	35.48599003
38.14698654	-122.0583902	30.57761535
38.147106	-122.0583029	30.83000876
38.14722433	-122.0582169	31.10830468
38.14734106	-122.0581275	31.10053633
38.14745439	-122.0580358	31.42389152
38.14756825	-122.0579426	31.12149267
38.14768271	-122.0578475	30.93754646
38.1477955	-122.0577548	31.08969059
38.14790769	-122.0576593	31.02241487
38.14802049	-122.0575616	30.84
38.14813321	-122.0574616	30.85962713
38.14824661	-122.0573621	30.88029128
38.14835661	-122.0572632	30.89277575
38.14846819	-122.0571643	30.95694294
38.14858318	-122.0570682	30.96312182
38.14869764	-122.0569726	31.08989122
38.14881256	-122.0568744	32.06310228
38.14893141	-122.0567738	32.9573981
38.14904982	-122.0566765	33.72219781
38.14916586	-122.056581	36.99397462
38.14928419	-122.0564859	30.60375616
38.14940252	-122.0563943	29.85156096
38.14952031	-122.0563021	29.54213416
38.14963697	-122.0562061	31.93542227
38.14975416	-122.0561071	33.23899834
38.14987143	-122.0560127	28.77792023
38.14998748	-122.0559171	31.02932235
38.1501058	-122.0558227	32.30307841
38.15022413	-122.0557266	35.62407584
38.1503414	-122.0556321	37.56169794
38.15045639	-122.0555383	41.4223363
38.15057086	-122.0554422	41.57188022
38.15068366	-122.0553471	32.35345349
38.15079637	-122.0552582	38.21935438
38.15091189	-122.0551677	33.06200483
38.15102908	-122.055076	31.482378
38.15114687	-122.0549859	32.1186987
38.15126406	-122.0548982	31.76724339
38.15138133	-122.0548093	31.33736123
38.15149738	-122.0547237	32.03575908
38.15161623	-122.0546403	32.97608823
38.15173622	-122.0545554	31.24648738
38.15185621	-122.0544708	31.90875852
38.15197568	-122.0543931	31.04091172
38.15209453	-122.0543131	29.39073979
38.15221505	-122.0542362	32.57195951
38.15233776	-122.0541663	38.71682339
38.15246328	-122.0540963	33.06902301
38.15258941	-122.0540257	33.66177993
38.15271335	-122.0539546	34.8153709
38.15283606	-122.053882	33.33737624
38.15296053	-122.0538042	32.81895422
38.15308333	-122.053728	33.25677293
38.15320551	-122.0536536	31.58860754
38.15332779	-122.0535808	28.75818603
38.15344726	-122.0535086	34.40417586
38.15356506	-122.0534342	36.7216922
38.15368067	-122.0533586	30.92721106
38.15379347	-122.0532858	35.1821124
38.1539046	-122.0532125	36.15712736
38.15401512	-122.0531364	34.23067946
38.15412626	-122.0530625	34.19525356
38.15423572	-122.0529924	35.12175253
38.15434457	-122.0529262	37.61670947
38.15445457	-122.0528623	40.54053815
38.15456351	-122.0528043	37.95973833
38.15467017	-122.052758	33.35130745
38.15477736	-122.0527217	33.58902271
38.15488254	-122.0526963	39.05625123
38.15498244	-122.0526894	37.5513703
38.15508629	-122.0526995	35.26046926
38.15519024	-122.0527282	35.61961908
38.1552919	-122.0527664	37.58931379
38.15539251	-122.0528112	44.1487269
38.15548979	-122.052866	45.57947172
38.1555827	-122.0529313	36.84270041
38.15566841	-122.0530094	35.15025261
38.15574579	-122.0530998	44.42909855
38.15581746	-122.0532	47.34736979
38.15588651	-122.053308	36.96214846
38.15594618	-122.0534122	39.92903309
38.15600046	-122.0535271	39.84270222
38.15605784	-122.0536449	41.82179755
38.15611211	-122.053762	42.06515939
38.15617159	-122.0538809	41.19920683
38.15622992	-122.0540024	40.04064652
38.15628981	-122.0541254	39.41643632
38.15635262	-122.0542447	38.97635171
38.15641376	-122.0543669	38.44356056
38.15647428	-122.0544923	38.2086988
38.1565375	-122.0546254	38.28108335
38.15660312	-122.0547639	35.29193796
38.15666697	-122.0548994	33.33006648
38.15673197	-122.0550386	43.58459586
38.15679697	-122.05518	47.94415722
38.15686144	-122.0553164	38.83435816
38.15692529	-122.0554571	37.77465287
38.15699029	-122.0555916	40.14401662
38.15705528	-122.055727	38.3303913
38.15711976	-122.0558655	35.52224334
38.15718257	-122.0560004	34.88803253
38.15724163	-122.0561365	34.95743315
38.15729288	-122.0562748	33.88863977
38.15733591	-122.0564152	33.93687596
38.15736883	-122.0565612	33.80046502
38.15739249	-122.056708	35.91471507
38.15740271	-122.0568544	41.80556096
38.15740137	-122.0570067	39.87525175
38.15738555	-122.0571562	44.78941441
38.15735796	-122.057304	51.02293287
38.15732099	-122.0574491	47.78554616
38.157276	-122.0575918	48.10380692
38.15723048	-122.0577383	46.63658257
38.15718434	-122.0578868	42.48532306
38.15713934	-122.0580318	51.92694506
38.15709538	-122.0581768	51.14637015
38.1570532	-122.0583217	43.29706028
38.15701246	-122.0584688	48.95107388
38.15697694	-122.0586215	45.79814927
38.15694131	-122.058777	40.65965221
38.15691005	-122.0589331	44.3752174
38.15688339	-122.0590902	48.66520471
38.15685879	-122.0592519	42.35176462
38.15683983	-122.0594109	36.88390492
38.15682213	-122.0595663	41.18708647
38.15680213	-122.0597263	50.46487808
38.15678523	-122.0598842	45.52963449
38.15677316	-122.0600381	35.42069527
38.15675805	-122.060191	37.00188518
38.15674793	-122.0603373	38.62443451
38.15674023	-122.0604789	38.06726998
38.15673178	-122.060619	35.65035202
38.1567273	-122.0607515	34.99919927
38.15672448	-122.0608749	39.35669648
38.15672488	-122.0609941	39.42178516
38.15672937	-122.0610999	35.3728812
38.15673321	-122.0611935	34.01929687
38.15673821	-122.0612755	37.12748844
38.15674321	-122.0613436	39.95542046
38.15674924	-122.0613984	40.29140263
38.15675706	-122.0614381	39.62702422
38.15676218	-122.0614667	41.31485668
38.15676488	-122.0614873	37.85964043
38.15677039	-122.0615057	30.47779423
38.15677809	-122.061524	30.83742449
38.15678809	-122.0615418	32.55238576
38.15679757	-122.0615575	33.37317963
38.15680694	-122.0615698	33.59681644
38.1568186	-122.0615798	42.67621685
38.15683027	-122.0615872	42.80189616
38.15684039	-122.0615924	33.68525467
38.15684809	-122.0616017	32.92608702
38.15685654	-122.0616032	32.35074936
38.15686206	-122.0616087	32.07713421
38.15686924	-122.0616144	32.14621534
38.15687603	-122.0616177	32.6317756
38.15688039	-122.0616215	33.43477484
38.15688654	-122.061626	33.57861671
38.15689205	-122.0616288	37.37485511
38.15689821	-122.06163	37.72015058
38.15690372	-122.06163	31.12073274
38.15690987	-122.06163	31.47715516
38.15691539	-122.0616295	33.1095241
38.15692103	-122.0616283	34.92708959
38.15692487	-122.0616278	37.79447741
38.15692987	-122.0616267	35.87307559
38.15693487	-122.0616262	32.14944473
38.15693987	-122.0616245	32.53146397
38.15694487	-122.0616228	34.66194561
38.15694936	-122.0616217	34.69969995
38.1569532	-122.0616212	34.09178476
38.15695769	-122.06162	33.33891776
38.15696102	-122.0616195	33.14350436
38.15696436	-122.0616183	33.24801642
38.15696718	-122.0616178	33.22449041
38.15696885	-122.0616156	33.46302483
38.15697051	-122.0616128	33.79288533
38.15697167	-122.0616106	33.82229179
38.15697167	-122.0616078	33.67653808
38.15697218	-122.0616056	33.56537775
38.15697333	-122.0616023	33.39580692
38.15697282	-122.061599	33.44133706
38.15697167	-122.0615956	42.6622511
38.15697116	-122.0615923	42.05491585
38.15696949	-122.0615885	38.1351326
38.15696782	-122.061584	32.80388739
38.15696565	-122.0615806	31.41462154
38.15696231	-122.0615768	37.02168938
38.15695898	-122.0615723	37.20289087
38.15695514	-122.0615685	32.83430085
38.15695065	-122.0615635	30.01293247
38.1569468	-122.061559	30.57180541
38.15694231	-122.0615551	33.35462426
38.15693847	-122.0615501	35.94300559
38.15693347	-122.0615451	35.4636226
38.15692847	-122.0615406	32.87071098
38.15692347	-122.0615368	30.95119948
38.15691847	-122.0615318	30.03818281
38.15691296	-122.0615273	30.72480163
38.15690681	-122.061524	32.07529335
38.1569013	-122.0615206	32.77457723
38.15689463	-122.0615173	32.88121871
38.15688796	-122.061514	32.75162411
38.1568813	-122.0615106	32.88487898
38.15687514	-122.0615073	32.86018643
38.15686963	-122.0615045	32.64914378
38.15686297	-122.0615028	32.63351685
38.1568563	-122.0615007	32.56271975
38.15685014	-122.0614973	32.382475
38.15684463	-122.0614945	38.17157577
38.15683848	-122.0614923	37.74334189
38.15683348	-122.061489	38.01571113
38.15682848	-122.0614857	36.32819781
38.15682297	-122.0614828	31.98117873
38.15681681	-122.0614812	30.84872197
38.1568113	-122.061479	31.08207282
38.15680514	-122.0614762	31.15133766
38.15679964	-122.0614745	30.87004804
38.15679297	-122.0614723	30.87497235
38.15678631	-122.0614695	27.20168676
38.15677964	-122.0614673	30.89828323
38.15677348	-122.0614645	32.96466888
38.15676747	-122.0614628	30.34965403
38.15675964	-122.0614617	29.55827859
38.15675297	-122.0614612	30.21346951
38.15674631	-122.06146	42.13978124
38.15673964	-122.06146	41.82529063
38.15673298	-122.06146	33.79590845
38.15672631	-122.0614595	36.80716785
38.15671964	-122.0614583	36.61962331
38.15671298	-122.0614578	32.93468903
38.15670682	-122.0614567	33.7396788
38.15670182	-122.0614567	35.64545108
38.15669682	-122.0614562	35.72584952
38.15669232	-122.061455	35.13560689
38.15668899	-122.0614545	34.91731571
38.15668566	-122.0614533	34.59856857
38.15668283	-122.0614528	34.12063625
38.15668116	-122.0614512	34.25000755
38.1566795	-122.0614495	34.26008158
38.15667783	-122.0614473	34.29179826
38.15667667	-122.061444	34.18012711
38.15667667	-122.0614412	33.91905676
38.15667667	-122.061439	33.72677877
38.15667717	-122.0614357	33.99325125
38.15667833	-122.0614328	34.23478622
38.15667833	-122.0614307	33.78956831
38.15667833	-122.0614278	33.2307278
38.15667884	-122.0614262	33.03740192
38.15668	-122.0614245	33.11146497
38.15668	-122.0614223	32.99632724
38.15668	-122.0614195	32.76566807
38.15668	-122.0614178	32.93981598
38.15668	-122.0614162	38.29412761
38.1566805	-122.0614145	40.7821538
38.15668167	-122.0614128	37.1243075
38.15668167	-122.0614107	34.20300791
38.15668217	-122.0614078	33.75956308
38.15668333	-122.0614062	33.05456111
38.15668333	-122.0614045	32.52993655
38.15668333	-122.0614028	32.39985043
38.15668384	-122.0614007	42.68335448
38.156685	-122.0613978	33.04027547
38.156685	-122.0613962	26.52604925
38.156685	-122.0613945	37.30712565
38.1566855	-122.0613933	33.25212701
38.15668667	-122.0613928	30.48013466
38.15668667	-122.0613912	34.82924279
38.15668717	-122.0613895	31.91784711
38.15668883	-122.0613878	29.67874452
38.15669	-122.0613867	30.05919172
38.1566905	-122.0613862	30.60533988
38.15669217	-122.0613845	31.2972311
38.15669383	-122.0613828	34.36663081
38.156695	-122.0613812	31.50095634
38.1566955	-122.0613795	30.37458468
38.15669717	-122.0613778	30.92015068
38.15669883	-122.0613762	30.05566853
38.1567005	-122.0613745	30.63471118
38.15670267	-122.0613728	40.51518447
38.1567055	-122.0613707	33.4494271
38.15670717	-122.0613678	28.77698122
38.15670883	-122.0613662	38.65010253
38.1567105	-122.0613645	39.73519575
38.15671217	-122.0613628	37.82912575
38.15671383	-122.0613612	36.38176431
38.1567155	-122.0613595	35.33509503
38.15671717	-122.0613578	34.62342234
38.15671933	-122.0613562	34.10205167
38.15672217	-122.061354	33.82841769
38.15672383	-122.0613512	33.79127844
38.1567255	-122.0613495	33.88527693
38.15672717	-122.0613473	33.89151956
38.15672883	-122.0613445	33.61605288
38.1567305	-122.0613428	33.25269346
38.15673217	-122.0613412	39.22252898
38.15673383	-122.0613395	38.94666254
38.1567355	-122.0613383	39.54330815
38.15673717	-122.0613378	34.73088835
38.15673883	-122.0613362	31.47715214
38.1567405	-122.0613345	31.78461681
38.15674167	-122.0613328	33.08401823
38.15674216	-122.0613317	31.70664995
38.15674383	-122.0613312	41.09480073
38.1567455	-122.0613295	33.88590935
38.15674716	-122.0613278	30.32272317
38.15674883	-122.0613262	31.47045274
38.15675	-122.0613245	31.81267513
38.1567505	-122.0613233	32.53650854
38.15675216	-122.0613228	39.233147
38.15675333	-122.0613212	33.72019157
38.15675383	-122.06132	29.72452697
38.1567555	-122.0613195	28.9451331
38.15675667	-122.0613178	30.89389233
38.15675716	-122.0613162	31.85003414
38.15675883	-122.0613145	33.40194259
38.15676	-122.0613128	34.52071562
38.1567605	-122.0613107	30.09650249
38.15676216	-122.0613078	30.21683557
38.15676333	-122.0613062	29.06761193
38.15676383	-122.0613045	33.63660644
38.156765	-122.0613028	35.83102009
38.156765	-122.0613017	34.98102865
38.1567655	-122.0613012	33.35256373
38.15676667	-122.0612995	33.53454848
38.15676716	-122.0612973	33.92683114
38.15676833	-122.0612945	33.51220003
38.15676883	-122.0612928	33.00290225
38.15677	-122.0612912	32.83672005
38.1567705	-122.061289	34.16964617
38.15677167	-122.0612862	34.23861903
38.15677216	-122.0612845	28.53608481
38.15677333	-122.0612828	27.64792929
38.15677333	-122.0612817	29.16715214
38.15677383	-122.0612812	29.60385315
38.156775	-122.0612795	30.86082782
38.15677549	-122.0612778	31.53882409
38.15677667	-122.0612762	31.79242031
38.15677716	-122.0612745	31.59206728
38.15677883	-122.0612728	31.41133766
38.15678	-122.0612712	34.84000554
38.15678049	-122.0612695	31.18003233
38.15678216	-122.0612678	38.05271793
38.15678333	-122.0612662	38.10893851
38.15678333	-122.0612645	34.43417525
38.15678383	-122.0612633	28.63292008
38.156785	-122.0612628	28.456434
38.15678549	-122.0612612	29.61430226
38.15678667	-122.0612595	29.54038999
38.15678716	-122.0612578	29.1045868
38.15678883	-122.0612557	31.75538389
38.15679	-122.0612528	31.75879166
38.15679049	-122.0612512	34.87265075
38.15679167	-122.0612495	32.44550919
38.15679216	-122.0612473	28.97110137
38.15679333	-122.0612445	29.32144735
38.15679383	-122.0612428	30.05162562
38.156795	-122.0612412	30.99475731
38.15679549	-122.0612395	30.77488966
38.15679667	-122.0612378	30.26826761
38.15679716	-122.0612362	30.4597339
38.15679833	-122.0612345	30.98146316
38.15679882	-122.0612324	31.23535791
38.15680049	-122.0612295	31.18910863
38.15680167	-122.0612274	31.24292552
38.15680216	-122.0612245	31.26
38.15680382	-122.0612228	31.3413013
38.156805	-122.0612212	31.35185627
38.156805	-122.0612195	31.56209307
38.15680549	-122.0612178	31.81427557
38.15680667	-122.0612162	31.87636944
38.15680716	-122.0612145	32.060363
38.15680833	-122.0612124	32.2560283
38.15680882	-122.0612095	32.7917624
38.15681049	-122.0612074	33.31196555
38.15681167	-122.0612045	33.53204653
38.15681216	-122.0612028	33.32026842
38.15681382	-122.0612007	33.21203787
38.156815	-122.0611974	33.10876708
38.15681549	-122.0611945	33.34753558
38.15681716	-122.0611924	33.55810273
38.15681833	-122.0611895	33.69001873
38.15681833	-122.0611874	33.9103638
38.15681882	-122.0611845	34.04198409
38.15682	-122.0611824	34.16050944
38.15682049	-122.061179	34.32262124
38.15682216	-122.0611757	34.19034144
38.15682333	-122.0611728	33.84857914
38.15682382	-122.0611707	33.36005076
38.15682549	-122.0611674	33.01823367
38.15682667	-122.0611645	32.86004895
38.15682715	-122.0611624	33.14496933
38.15682833	-122.0611595	33.573343
38.15682833	-122.0611578	33.92045596
38.15682882	-122.0611557	33.79124037
38.15683	-122.0611528	33.96462305
38.15683049	-122.0611507	33.88898444
38.15683167	-122.0611478	33.89565951
38.15683215	-122.0611462	33.99423538
38.15683333	-122.061144	31.35864088
38.15683382	-122.0611412	42.78851861
38.15683549	-122.0611395	28.2461676
38.15683667	-122.0611374	27.02840248
38.15683715	-122.0611345	30.36865085
38.15683833	-122.0611328	40.07955522
38.15683882	-122.0611312	30.18087073
38.15684	-122.0611295	34.60733595
38.15684	-122.0611278	33.75991529
38.15684	-122.0611257	37.31946467
38.15684049	-122.0611228	36.41682248
38.15684167	-122.0611212	35.89442816
38.15684215	-122.0611195	35.09798832
38.15684333	-122.0611178	34.33315607
38.15684382	-122.0611162	33.87159208
38.156845	-122.061114	33.46859143
38.15684549	-122.0611112	33.06804351
38.15684667	-122.0611095	32.78205953
38.15684715	-122.0611078	32.6352593
38.15684833	-122.0611062	29.09287778
38.15684882	-122.0611045	26.62910843
38.15685049	-122.0611028	30.54645143
38.15685167	-122.0611012	29.1351053
38.15685215	-122.061099	31.30930282
38.15685382	-122.0610962	31.25367629
38.156855	-122.0610945	30.6300836
38.15685548	-122.0610924	30.92635091
38.15685715	-122.0610895	36.61687324
38.15685833	-122.0610878	39.40415591
38.15685882	-122.0610862	29.50668933
38.15686	-122.0610845	30.48963882
38.15686048	-122.0610824	33.47612127
38.15686215	-122.0610795	35.98023931
38.15686333	-122.0610778	30.8104481
38.15686382	-122.0610762	26.27751929
38.156865	-122.061075	28.33287929
38.15686548	-122.0610745	30.44973208
38.15686715	-122.0610728	28.18692552
38.15686833	-122.0610712	30.56965695
38.15686882	-122.06107	33.74608199
38.15687048	-122.0610695	31.55673093
38.15687167	-122.0610679	31.87754313
38.15687215	-122.0610662	31.09700881
38.15687333	-122.0610645	27.48136536
38.15687333	-122.0610629	29.77659767
38.15687382	-122.0610612	33.77984439
38.15687548	-122.0610595	28.98095483
38.15687715	-122.0610579	29.84952933
38.15688026	-122.0610576	34.18992073
38.15688693	-122.0610614	31.9686855
38.15689359	-122.0610669	30.1204614
38.15690122	-122.0610731	30.06421302
38.15691074	-122.0610791	30.64599396
38.15692004	-122.061086	30.28993131
38.1569317	-122.0610888	42.54062446
38.15694337	-122.06109	34.45403686
38.15695407	-122.0610905	27.62366551
38.15696337	-122.0610902	38.66353739
38.15697407	-122.0610857	37.07883054
38.15698433	-122.0610814	34.9395944
38.15699789	-122.0610767	35.15778174
38.15700837	-122.0610733	34.27634205
38.15701955	-122.0610636	33.74865992
38.15702955	-122.0610581	33.88992718
38.15704003	-122.0610519	28.83260412
38.15705025	-122.0610459	31.02053583
38.15705788	-122.0610381	38.13830448
38.15706788	-122.0610295	38.57696994
38.1570774	-122.0610157	34.68143828
38.15708525	-122.0609983	32.85167216
38.15709192	-122.0609745	32.58881634
38.15709763	-122.0609476	32.58
38.15710288	-122.060912	32.48436823
38.15711096	-122.0608666	32.19269376
38.15711381	-122.060819	39.90032986
38.157115	-122.060767	37.07022813
38.15711452	-122.0607075	29.46699501
38.15711094	-122.060636	34.85256433
38.15710261	-122.0605513	35.83195991
38.15709284	-122.060461	33.40667493
38.15707998	-122.0603627	32.94277414
38.15706832	-122.0602527	33.33681432
38.15705713	-122.0601324	33.0590074
38.15704665	-122.0600055	33.32197381
38.15703546	-122.059872	32.97982626
38.15702594	-122.0597322	33.30118195
38.15701713	-122.059587	33.55385859
38.15700904	-122.0594365	33.22789001
38.1570081	-122.0592834	33.18087345
38.15701214	-122.0591263	33.08204764
38.15701572	-122.0589665	32.85439452
38.15702549	-122.0588018	41.97513139
38.15704264	-122.058632	28.47747787
38.15707026	-122.058463	35.65714509
38.15710312	-122.0583061	31.14400715
38.15714503	-122.0581518	33.46041054
38.15719455	-122.0579975	34.00432261
38.1572536	-122.0578506	34.05952259
38.1573248	-122.0577073	33.22687838
38.15741003	-122.0575721	32.902182
38.15749598	-122.0574609	32.6911464
38.15759454	-122.0573621	33.44689218
38.15769882	-122.0572748	27.14725054
38.15780644	-122.0572038	31.18447953
38.15792071	-122.0571471	34.23
38.15804571	-122.0570962	36.64243874
38.15816927	-122.05707	31.12791793
38.15828926	-122.0570776	30.3855391
38.15840735	-122.0571086	34.17343919
